Time Date,Wig20,WIG,DAX,NASDAQ,SP500,USD/PLN,EUR/PLN,GBP/PLN,EUR/USD,ZŁOTO,MIEDŹ,ROPA
13:35 22.12.2021,2194.93,67328.84,15470.35,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.15,9565.75,73.84
13:36 22.12.2021,2194.93,67328.84,15464.32,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.15,9565.75,73.84
13:36 22.12.2021,2194.93,67328.84,15464.32,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.15,9565.75,73.84
13:36 22.12.2021,2194.93,67328.84,15464.32,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.15,9565.75,73.84
13:38 22.12.2021,2195.03,67322.09,15464.32,15341.09,4649.23,4.09,4.63,5.44,1.13,1792.65,9565.75,73.84
13:39 22.12.2021,2195.03,67322.09,15464.32,15341.09,4649.23,4.09,4.63,5.44,1.13,1792.65,9565.75,73.84
13:47 22.12.2021,2195.54,67326.26,15453.61,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.65,9565.75,73.81
13:49 22.12.2021,2195.54,67326.26,15453.61,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.65,9565.75,73.8
13:49 22.12.2021,2196.45,67340.11,15453.61,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.85,9565.75,73.78
13:51 22.12.2021,2196.45,67340.11,15453.61,15341.09,4649.23,4.09,4.63,5.45,1.13,1792.85,9565.75,73.78
13:51 22.12.2021,2196.36,67327.09,15452.25,15341.09,4649.23,4.09,4.63,5.45,1.13,1793.25,9565.75,73.77
13:52 22.12.2021,2196.36,67327.09,15452.25,15341.09,4649.23,4.09,4.63,5.45,1.13,1793.25,9565.75,73.77
14:20 22.12.2021,2196.79,67395.58,15451.25,15341.09,4649.23,4.1,4.63,5.45,1.13,1793.05,9565.75,73.85
14:46 22.12.2021,2192.99,67328.5,15453.19,15341.09,4649.23,4.1,4.63,5.46,1.13,1792.25,9565.75,73.89
14:47 22.12.2021,2193.31,67332.78,15441.82,15341.09,4649.23,4.1,4.63,5.46,1.13,1792.35,9565.75,73.83
14:48 22.12.2021,2193.31,67332.78,15441.82,15341.09,4649.23,4.1,4.63,5.46,1.13,1792.35,9565.75,73.83
14:52 22.12.2021,2193.34,67399.14,15441.29,15341.09,4649.23,4.09,4.63,5.46,1.13,1793.75,9565.75,73.89
14:56 22.12.2021,2194.77,67327.19,15450.58,15341.09,4649.23,4.09,4.63,5.46,1.13,1793.15,9565.75,74.07
14:57 22.12.2021,2195.15,67311.93,15450.58,15341.09,4649.23,4.09,4.63,5.46,1.13,1793.4,9565.75,74.03
15:00 22.12.2021,2195.2,67323.59,15450.58,15341.09,4649.23,4.09,4.63,5.45,1.13,1794.05,9565.75,74.02
17:44 22.12.2021,2212.32,67756.65,15589.51,15480.58,4684.73,4.09,4.63,5.46,1.13,1797.8,9565.75,74.59
17:45 22.12.2021,2212.32,67756.65,15589.51,15480.58,4684.73,4.09,4.63,5.45,1.13,1797.75,9565.75,74.54
17:46 22.12.2021,2212.32,67756.65,15589.51,15480.58,4684.73,4.09,4.63,5.45,1.13,1797.75,9565.75,74.54
17:47 22.12.2021,2212.32,67756.65,15588.51,15480.78,4682.96,4.09,4.63,5.45,1.13,1797.95,9565.75,74.53
17:49 22.12.2021,2212.32,67756.65,15588.51,15480.78,4682.96,4.09,4.63,5.45,1.13,1797.9,9565.75,74.44
18:01 22.12.2021,2212.32,67756.65,15588.51,15474.12,4682.21,4.09,4.63,5.46,1.13,1798.6,9565.75,74.52
18:01 22.12.2021,2212.32,67756.65,15588.51,15476.54,4681.53,4.09,4.63,5.46,1.13,1798.8,9565.75,74.54
18:01 22.12.2021,2212.32,67756.65,15588.51,15476.54,4681.53,4.09,4.63,5.46,1.13,1798.8,9565.75,74.54
18:04 22.12.2021,2212.32,67756.65,15588.51,15476.54,4681.53,4.09,4.63,5.45,1.13,1798.65,9565.75,74.58
18:05 22.12.2021,2212.32,67756.65,15588.51,15476.54,4681.53,4.09,4.63,5.45,1.13,1798.65,9565.75,74.58
18:07 22.12.2021,2212.32,67756.65,15593.47,15481.56,4682.95,4.09,4.63,5.45,1.13,1798.35,9565.75,74.75
18:07 22.12.2021,2212.32,67756.65,15593.47,15481.56,4682.95,4.09,4.63,5.45,1.13,1798.4,9565.75,74.72
18:10 22.12.2021,2212.32,67756.65,15593.47,15481.56,4682.95,4.09,4.63,5.45,1.13,1798.6,9565.75,74.68
18:10 22.12.2021,2212.32,67756.65,15593.47,15481.56,4682.95,4.09,4.63,5.45,1.13,1798.6,9565.75,74.68
18:10 22.12.2021,2212.32,67756.65,15593.47,15481.56,4682.95,4.09,4.63,5.46,1.13,1798.6,9565.75,74.68
18:13 22.12.2021,2212.32,67756.65,15593.47,15491.8,4685.45,4.09,4.63,5.45,1.13,1798.5,9565.75,74.78
18:16 22.12.2021,2212.32,67756.65,15593.47,15474.34,4685.45,4.09,4.63,5.46,1.13,1798.65,9565.75,74.75
18:16 22.12.2021,2212.32,67756.65,15593.47,15474.34,4683.91,4.09,4.63,5.46,1.13,1798.45,9565.75,74.83
18:16 22.12.2021,2212.32,67756.65,15593.47,15474.34,4683.91,4.09,4.63,5.46,1.13,1798.45,9565.75,74.83
18:18 22.12.2021,2212.32,67756.65,15593.47,15474.34,4683.91,4.09,4.63,5.46,1.13,1798.2,9565.75,74.76
18:21 22.12.2021,2212.32,67756.65,15593.47,15474.34,4683.91,4.09,4.63,5.45,1.13,1798.55,9565.75,74.72
19:39 22.12.2021,2212.32,67756.65,15593.47,15446.44,4684.03,4.09,4.63,5.45,1.13,1803.05,9565.75,74.87
19:43 22.12.2021,2212.32,67756.65,15593.47,15451.5,4683.89,4.08,4.63,5.45,1.13,1802.45,9565.75,74.88
19:44 22.12.2021,2212.32,67756.65,15593.47,15451.5,4683.89,4.09,4.63,5.45,1.13,1802.25,9565.75,74.84
19:45 22.12.2021,2212.32,67756.65,15593.47,15451.5,4683.89,4.09,4.63,5.45,1.13,1802.1,9565.75,74.79
19:50 22.12.2021,2212.32,67756.65,15593.47,15414.6,4677.9,4.09,4.63,5.45,1.13,1802.35,9565.75,74.79
19:50 22.12.2021,2212.32,67756.65,15593.47,15414.6,4677.9,4.09,4.63,5.45,1.13,1801.95,9565.75,74.85
19:51 22.12.2021,2212.32,67756.65,15593.47,15427.92,4679.71,4.09,4.63,5.45,1.13,1801.95,9565.75,74.89
19:57 22.12.2021,2212.32,67756.65,15593.47,15422.18,4678.94,4.09,4.63,5.46,1.13,1802.45,9565.75,75.07
19:59 22.12.2021,2212.32,67756.65,15593.47,15422.18,4678.94,4.09,4.63,5.45,1.13,1802.95,9565.75,75.04
20:00 22.12.2021,2212.32,67756.65,15593.47,15422.18,4678.94,4.09,4.63,5.45,1.13,1802.95,9565.75,75.04
20:00 22.12.2021,2212.32,67756.65,15593.47,15422.18,4678.94,4.09,4.63,5.45,1.13,1802.95,9565.75,75.04
21:41 22.12.2021,2212.32,67756.65,15593.47,15462.96,4684.56,4.09,4.63,5.46,1.13,1805.15,9565.75,75.41
21:46 22.12.2021,2212.32,67756.65,15593.47,15462.96,4684.56,4.09,4.63,5.46,1.13,1804.75,9565.75,75.41
21:47 22.12.2021,2212.32,67756.65,15593.47,15474.67,4685.96,4.09,4.63,5.46,1.13,1804.85,9565.75,75.41
21:48 22.12.2021,2212.32,67756.65,15593.47,15474.67,4685.96,4.09,4.63,5.46,1.13,1804.95,9565.75,75.44
21:51 22.12.2021,2212.32,67756.65,15593.47,15480.93,4688.64,4.09,4.63,5.46,1.13,1805.15,9565.75,75.41
21:52 22.12.2021,2212.32,67756.65,15593.47,15480.93,4688.64,4.09,4.63,5.46,1.13,1805.15,9565.75,75.41
21:53 22.12.2021,2212.32,67756.65,15593.47,15480.93,4688.64,4.09,4.63,5.46,1.13,1805.35,9565.75,75.47
21:53 22.12.2021,2212.32,67756.65,15593.47,15480.93,4688.64,4.09,4.63,5.46,1.13,1805.35,9565.75,75.47
21:54 22.12.2021,2212.32,67756.65,15593.47,15480.93,4688.64,4.09,4.63,5.46,1.13,1805.35,9565.75,75.47
11:11 23.12.2021,2222.55,68056.55,15652.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1807.9,9565.75,75.23
11:12 23.12.2021,2222.55,68056.55,15652.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1807.9,9565.75,75.23
11:12 23.12.2021,2222.55,68056.55,15652.45,15521.89,4696.56,4.09,4.63,5.48,1.13,1807.9,9565.75,75.23
11:13 23.12.2021,2222.68,68085.11,15652.45,15521.89,4696.56,4.09,4.63,5.48,1.13,1807.9,9565.75,75.23
11:16 23.12.2021,2222.75,68090.66,15658.24,15521.89,4696.56,4.09,4.63,5.49,1.13,1807.95,9565.75,75.21
11:17 23.12.2021,2222.75,68090.66,15658.24,15521.89,4696.56,4.09,4.63,5.49,1.13,1807.95,9565.75,75.21
11:28 23.12.2021,2222.01,68081.19,15663.95,15521.89,4696.56,4.09,4.63,5.49,1.13,1807.75,9565.75,75.13
11:30 23.12.2021,2222.71,68063.05,15663.95,15521.89,4696.56,4.09,4.63,5.49,1.13,1807.15,9565.75,75.1
11:31 23.12.2021,2223.36,68073.39,15661.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1806.55,9565.75,75.11
11:32 23.12.2021,2223.36,68073.39,15661.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1806.55,9565.75,75.11
11:32 23.12.2021,2223.36,68073.39,15661.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1806.55,9565.75,75.11
11:34 23.12.2021,2224.43,68079.83,15661.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1806.25,9565.75,75.13
11:35 23.12.2021,2224.72,68087.84,15661.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1805.9,9565.75,75.19
11:36 23.12.2021,2224.72,68087.84,15661.45,15521.89,4696.56,4.09,4.63,5.49,1.13,1805.9,9565.75,75.19
11:36 23.12.2021,2224.72,68087.84,15666.6,15521.89,4696.56,4.09,4.64,5.49,1.13,1805.9,9565.75,75.19
11:37 23.12.2021,2224.47,68068.8,15666.6,15521.89,4696.56,4.09,4.64,5.49,1.13,1806,9565.75,75.25
11:38 23.12.2021,2224.47,68068.8,15666.6,15521.89,4696.56,4.09,4.63,5.49,1.13,1806,9565.75,75.25
11:40 23.12.2021,2224.82,68052.42,15666.6,15521.89,4696.56,4.09,4.63,5.49,1.13,1806.15,9565.75,75.23
19:53 23.12.2021,2225.8,68120.16,15756.31,15672.61,4730.61,4.09,4.63,5.48,1.13,1810.75,9565.75,76.39
19:53 23.12.2021,2225.8,68120.16,15756.31,15672.61,4730.61,4.09,4.63,5.48,1.13,1810.75,9565.75,76.39
19:53 24.12.2021,2225.8,68120.16,15756.31,15653.37,4725.79,4.08,4.61,5.46,1.13,1810.1,9565.75,76.53
19:56 24.12.2021,2225.8,68120.16,15756.31,15653.37,4725.79,4.08,4.61,5.46,1.13,1810.1,9565.75,76.53
19:58 24.12.2021,2225.8,68120.16,15756.31,15653.37,4725.79,4.08,4.61,5.46,1.13,1810.1,9565.75,76.53
01:20 26.12.2021,2225.8,68120.16,15756.31,15653.37,4725.79,4.08,4.61,5.46,1.13,1810.1,9565.75,76.53
05:25 28.12.2021,2226.24,68090.43,15835.25,15871.26,4791.19,4.06,4.6,5.46,1.13,1811,9565.75,78.27
11:43 30.12.2021,2250.46,68890.09,15837.5,15766.22,4793.06,4.06,4.6,5.47,1.13,1800.8,9654.5,78.62
16:41 30.12.2021,2261.82,69174.53,15902.85,15855.77,4805.32,4.06,4.6,5.49,1.13,1808.15,9689.5,79.95
12:16 03.01.2022,2295.92,70294.28,15884.86,15644.97,4766.18,4.06,4.6,5.45,1.13,1830.15,9758.5,77.86
18:17 04.01.2022,2300.68,70469.03,16152.61,15562.34,4792.09,4.03,4.56,5.47,1.13,1814.25,9775.5,80.12
18:26 04.01.2022,2300.68,70469.03,16152.61,15594.45,4795.98,4.03,4.56,5.47,1.13,1815.15,9782.5,80.17
21:46 05.01.2022,2310.97,70750.99,16271.75,15194.41,4719.23,4.04,4.57,5.48,1.13,1810.15,9670.5,80.21
00:26 06.01.2022,2310.97,70750.99,16271.75,15100.17,4700.58,4.04,4.57,5.47,1.13,1811.15,9670.5,80.19
16:12 06.01.2022,2310.97,70750.99,15991.82,14941.55,4675.76,4.03,4.55,5.44,1.13,1787.95,9496.5,81.97
17:44 06.01.2022,2310.97,70750.99,16044.27,15100.56,4700.25,4.02,4.55,5.45,1.13,1790.15,9516.5,82.28
12:29 09.01.2022,2311.93,70850.99,15947.74,14935.9,4677.03,4,4.54,5.43,1.14,1796.25,9667.5,81.78
09:43 13.01.2022,2416.36,73437.52,15988.17,15188.39,4726.35,3.94,4.52,5.42,1.15,1822.65,9953.5,84.56
10:40 13.01.2022,2422.97,73439.13,15988.16,15188.39,4726.35,3.95,4.53,5.42,1.15,1820.2,9916.5,84.65
10:41 13.01.2022,2424.11,73433.59,15992.13,15188.39,4726.35,3.95,4.53,5.42,1.15,1820.8,9917.5,84.65
14:28 13.01.2022,2411.35,73280.68,16038.28,15188.39,4726.35,3.96,4.54,5.43,1.15,1820.85,9978.5,84.46
06:47 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.35,9944.5,84.47
06:58 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.8,9944.5,84.49
07:01 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.65,9944.5,84.53
07:02 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.65,9944.5,84.53
07:03 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.65,9944.5,84.53
07:11 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1826.45,9944.5,84.53
07:11 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.3,9944.5,84.5
07:13 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.35,9944.5,84.56
07:42 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.35,9944.5,84.6
07:46 14.01.2022,2407.62,73245.28,16031.59,14806.81,4659.03,3.95,4.54,5.43,1.15,1827.35,9944.5,84.6
